Decoupled,0.806047197640118,0.9696969696969697,0.5663716814159292,0.7150837988826816,0.1694915254237288,0.8333333333333334,0.2816901408450704,0.6371724605560303,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 2, 'lambda_aux': 0.1}"
Decoupled,0.8391248391248392,0.9821428571428571,0.4954954954954955,0.6586826347305389,0.18840579710144928,0.9285714285714286,0.3132530120481928,0.6535690426826477,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.01}"
Decoupled,0.791459781529295,0.9473684210526315,0.6792452830188679,0.7912087912087911,0.30612244897959184,0.7894736842105263,0.44117647058823534,0.5592925548553467,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 3, 'lambda_aux': 0.1}"
Decoupled,0.793468667255075,0.9305555555555556,0.6504854368932039,0.7657142857142858,0.32075471698113206,0.7727272727272727,0.45333333333333337,0.554786741733551,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 4, 'lambda_aux': 0.01}"
Decoupled,0.7889771598808342,0.9375,0.7075471698113207,0.8064516129032258,0.3111111111111111,0.7368421052631579,0.4375,0.6069106459617615,"{'lr': 0.01, 'hidden_dim': 64, 'num_layers': 4, 'lambda_aux': 0.1}"
MT-MLP,0.8,0.925,0.7047619047619048,0.8000000000000002,0.3111111111111111,0.7,0.43076923076923074,0.5594512224197388,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.7761904761904762,0.8974358974358975,0.6666666666666666,0.7650273224043715,0.2553191489361702,0.6,0.3582089552238805,0.6009933352470398,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.5042735042735043,1.0,0.008547008547008548,0.016949152542372885,0.06451612903225806,1.0,0.12121212121212122,0.6928081512451172,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.7619825708061003,0.9375,0.6944444444444444,0.7978723404255319,0.26666666666666666,0.7058823529411765,0.3870967741935483,0.6243515014648438,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.8108108108108109,0.972972972972973,0.6486486486486487,0.7783783783783784,0.23529411764705882,0.8571428571428571,0.36923076923076925,0.6465346813201904,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.858058608058608,0.9195402298850575,0.7692307692307693,0.837696335078534,0.3684210526315789,0.6666666666666666,0.4745762711864407,0.5055087208747864,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.8401191658391262,0.9397590361445783,0.7358490566037735,0.8253968253968254,0.3333333333333333,0.7368421052631579,0.4590163934426229,0.5007944107055664,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.6244266055045873,0.9180327868852459,0.5137614678899083,0.6588235294117647,0.171875,0.6875,0.275,0.7102725505828857,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.825242718446602,0.9342105263157895,0.6893203883495146,0.7932960893854749,0.3469387755102041,0.7727272727272727,0.47887323943661975,0.5578590035438538,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
MT-MLP,0.49038461538461536,0.0,0.0,0.0,0.168,1.0,0.28767123287671237,0.7458246946334839,"{'lr': 0.1, 'hidden_dim': 64, 'num_layers': 1, 'lambda_aux': 0.1}"
